,R,r,rho,ratio,p,q,error
632,1.00000000000000000e+01,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,10,5,2.42598219196675347e-01
633,1.00000000000000000e+01,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,15,20,9.86543326482093412e-04
634,1.00000000000000000e+01,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,10,15,1.86703191317386010e-04
635,1.00000000000000000e+01,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,5,3,3.70327797398706466e-04
636,1.00000000000000006e-01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,15,5,9.86543326482095667e-02
637,1.00000000000000006e-01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,10,20,1.86703191317374624e-02
638,1.00000000000000000e+00,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,5,20,2.61748047954592454e-06
639,1.00000000000000000e+00,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,15,15,2.42851173997697928e-07
640,1.00000000000000006e-01,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,20,15,2.41466815783247350e-15
641,1.00000000000000000e+01,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,15,5,1.37126191236112023e-06
642,1.00000000000000000e+00,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,20,20,2.32354518962291562e-01
643,1.00000000000000006e-01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,10,5,2.53033056916519062e-08
644,1.00000000000000000e+00,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,20,3,7.57071083514653447e-05
645,1.00000000000000000e+01,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,15,20,2.43202534241470520e-05
646,1.00000000000000000e+00,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,20,10,2.32354518962291562e-01
647,1.00000000000000000e+00,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,5,5,9.55528286686628259e-02
648,1.00000000000000000e+01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,5,10,1.54462749468928728e+00
649,1.00000000000000000e+00,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,10,10,2.53033057490785876e-09
650,1.00000000000000000e+00,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,5,15,5.66598806657792921e-03
651,1.00000000000000000e+00,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,20,20,1.89517340841626747e+00
652,1.00000000000000000e+01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,20,5,1.43328592062833571e+00
653,1.00000000000000006e-01,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,5,10,2.48848269294978282e-03
654,1.00000000000000000e+00,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,10,5,4.78889997192899819e-01
655,1.00000000000000000e+00,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,20,20,3.16513943602241173e-03
656,1.00000000000000000e+01,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,20,20,3.16513943602232358e-04
657,1.00000000000000006e-01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,15,5,2.47041986890939626e-11
658,1.00000000000000006e-01,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,15,5,3.19029132023325576e-03
659,1.00000000000000006e-01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,5,3,2.61748047954044220e-05
660,1.00000000000000006e-01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,5,15,2.61748047954232872e-05
661,1.00000000000000000e+01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,10,15,9.77312086234554789e-01
662,1.00000000000000000e+01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,3,5,7.94502921743557022e-02
663,1.00000000000000000e+01,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,5,5,2.74478044842156543e-01
664,1.00000000000000006e-01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,5,5,1.47362090252932315e-01
665,1.00000000000000000e+00,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,3,15,1.14496231846708506e-02
666,1.00000000000000006e-01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,10,15,3.08009033980191915e-01
667,1.00000000000000000e+01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,10,5,4.78889997192901845e-02
668,1.00000000000000000e+01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,20,15,3.02049499315581294e+00
669,1.00000000000000006e-01,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,10,20,7.77126253422364527e-05
670,1.00000000000000000e+01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,5,3,3.13576739101425694e+00
671,1.00000000000000000e+01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,10,20,1.50658435186147321e+00
672,1.00000000000000000e+01,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,20,15,5.71274516177012331e-02
673,1.00000000000000006e-01,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,3,20,1.00843051326108726e-01
674,1.00000000000000000e+01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,15,10,1.46947818621509851e+00
